Trajectories
100
,,WBObject:WB_ID1,,,WBObject:WB_ID2,,,WBObject:WB_ID3,,,WBObject:WB_ID4,,,WBObject:WB_ID5,,,WBObject:WB_ID6,,,WBObject:WB_ID7,,,WBObject:WB_ID8,,,WBObject:WB_ID9,,,WBObject:WB_ID10,,,WBObject:WB_ID11,,,WBObject:WB_ID12,,,WBObject:WB_ID13,,,WBObject:WB_ID14,,,WBObject:WB_ID15,,,WBObject:WB_ID16,,,WBObject:WB_ID17,,,WBObject:WB_ID18,,,WBObject:WB_ID19,,,WBObject:WB_ID20,,,WBObject:WB_ID21,,,WBObject:WB_ID22,,,WBObject:WB_ID23,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10175,0,1210.664795,-667.528503,470.170197,1223.124878,-461.005524,452.874420,1255.175171,-373.318909,362.032776,,,,1275.107666,-356.984802,432.167023,1201.982666,-168.168640,380.670227,1174.319214,186.369339,10.006647,1125.487915,680.924316,184.011993,1109.469116,820.693115,200.242798,852.363770,828.803833,199.373611,828.285034,688.546448,187.666992,751.772766,207.061401,12.187097,696.016479,-178.695343,394.595551,650.553162,-328.653290,494.938354,,,,723.866272,-339.294861,510.973450,665.123840,-442.008362,473.029907,640.398804,-648.426880,491.676086,782.993774,-93.024193,587.579651,661.570801,571.185974,668.966125,966.730042,868.909363,701.741577,1289.018677,554.364319,666.306274,1110.156006,-99.244301,585.627197
10176,0,1210.655518,-667.569336,470.177338,1223.130615,-461.009247,452.867310,1255.148560,-373.285095,362.058258,,,,1275.095459,-356.965271,432.178223,1201.999023,-168.190353,380.684814,1174.345337,186.374329,10.020120,1125.426758,680.897583,184.001602,1109.448853,820.696655,200.233429,852.411316,828.855286,199.291504,828.160278,688.609924,187.834854,751.731262,207.122421,12.270018,696.012085,-178.677856,394.617981,650.480835,-328.652557,494.986755,,,,723.724548,-339.376465,510.792969,665.093323,-442.005737,473.078522,640.390808,-648.434753,491.692841,782.952271,-93.022102,587.571228,661.580750,571.137817,668.993164,966.727295,868.885925,701.769348,1288.982422,554.346069,666.263184,1110.196533,-99.238922,585.608826
10177,0,1210.637329,-667.525452,470.178009,1223.115479,-461.011658,452.873016,1255.149048,-373.301208,362.062469,,,,1275.129395,-356.968475,432.180878,1201.505371,-168.294983,380.452515,1174.430664,186.249603,10.185561,1125.467163,680.917419,184.057892,1109.434326,820.692322,200.246902,852.447693,828.816956,199.296570,828.607117,688.352112,187.283371,751.765808,207.155396,12.309997,696.069824,-178.662857,394.644409,650.540161,-328.644440,494.931946,,,,723.769409,-339.375610,510.733429,665.134888,-442.008240,473.041504,640.442810,-648.386230,491.678894,782.972900,-93.070999,587.674927,661.566284,571.167236,668.971924,966.729553,868.886230,701.769653,1288.960571,554.312012,666.265442,1110.167114,-99.213913,585.623901
10178,0,1210.660767,-667.580383,470.221405,1223.109985,-461.007690,452.879486,1255.168945,-373.300415,362.084320,,,,1275.132080,-357.000061,432.197205,1202.041626,-168.138794,380.724030,1174.431030,186.415955,10.024553,1125.489502,680.897400,184.050552,1109.466553,820.682312,200.288376,852.373474,828.796936,199.363525,828.442932,688.495422,187.451920,751.749207,207.111252,12.316875,696.077271,-178.664642,394.617828,650.596008,-328.652496,494.948364,,,,723.915222,-339.359436,510.809235,665.102661,-441.984528,473.075653,640.392517,-648.397522,491.690002,783.005493,-93.000122,587.725891,661.608459,571.135132,669.026917,966.749573,868.902771,701.771606,1289.012817,554.330139,666.283203,1110.188477,-99.228516,585.617859
10179,0,1210.645264,-667.530396,470.200012,1223.100708,-460.983398,452.899963,1255.217041,-373.279236,362.122406,,,,1275.298340,-357.530762,432.669617,1201.498657,-168.300339,380.426788,1174.395630,186.344162,9.982951,1125.418091,680.888306,184.031525,1109.463867,820.706482,200.238373,852.509521,828.795227,199.279251,827.855469,688.644165,187.366364,751.742188,207.175262,12.316244,696.022827,-178.650589,394.593170,650.487488,-328.656647,494.949097,,,,724.046997,-339.516663,510.389343,665.079895,-442.008667,473.071228,640.362793,-648.372681,491.708069,782.990723,-92.976959,587.637512,661.646118,571.134338,668.926697,966.745728,868.897949,701.737244,1288.959595,554.359863,666.281921,1110.150391,-99.239471,585.633911
10180,0,1210.701660,-667.592529,470.232544,1223.113281,-461.001312,452.909485,1255.173218,-373.257507,362.113800,,,,1275.129395,-356.975128,432.228027,1201.907104,-168.228668,380.549561,1174.323242,186.399231,9.963641,1125.475586,680.897400,184.009109,1109.460571,820.711609,200.257324,852.386230,828.832458,199.316177,828.063965,688.631470,187.718582,751.729309,207.168304,12.336869,695.992981,-178.686127,394.640167,650.614441,-328.670349,494.912903,,,,723.861328,-339.345093,510.797211,665.083740,-441.983704,473.086517,640.348816,-648.422729,491.783722,782.974487,-92.917603,587.643066,661.615295,571.151794,669.000854,966.744873,868.894897,701.766479,1289.044189,554.398926,666.323242,1110.162598,-99.196289,585.661316
10181,0,1210.667725,-667.547180,470.275940,1223.118286,-460.977142,452.918060,1255.166016,-373.266388,362.170807,,,,1275.296875,-357.491241,432.708710,1201.501221,-168.252655,380.497955,1174.328613,186.159592,10.167361,1125.454468,680.896118,184.022766,1109.475708,820.718445,200.280334,852.434753,828.820862,199.327850,828.404907,688.493042,187.380463,751.753601,207.169434,12.314597,696.149658,-178.651932,394.568756,650.581482,-328.644073,494.970032,,,,723.895325,-339.347870,510.822723,665.172668,-442.121460,472.871796,640.408386,-648.365723,491.729736,782.972839,-93.029716,587.651184,661.619324,571.161316,669.023254,966.682861,868.863647,701.744385,1289.052612,554.391235,666.350891,1110.165894,-99.245850,585.638428
10182,0,1210.684448,-667.539246,470.206177,1223.126343,-461.026276,452.885132,1255.178955,-373.268982,362.138336,,,,1275.268799,-357.475037,432.580963,1201.490601,-168.295303,380.422852,1174.319580,186.256577,10.023114,1125.444824,680.843262,184.010620,1109.453857,820.696594,200.240921,852.452698,828.822693,199.287079,828.255676,688.496704,187.595062,751.774170,207.176941,12.311193,696.091736,-178.671204,394.552368,650.506958,-328.651031,494.990662,,,,723.880310,-339.349731,510.816467,665.007812,-442.080109,472.980621,640.387024,-648.330750,491.873840,782.987732,-92.963493,587.682739,661.620544,571.112549,668.913330,966.716675,868.881531,701.755981,1288.981323,554.345703,666.289917,1110.167358,-99.238907,585.609924
10183,0,1210.674194,-667.579041,470.148590,1223.113281,-461.024719,452.876160,1255.176636,-373.293304,362.050873,,,,1275.103149,-356.989563,432.191986,1201.497192,-168.294220,380.453125,1174.237061,186.302078,10.003630,1125.484497,680.928772,183.998093,1109.457764,820.690979,200.223465,852.448181,828.797913,199.295898,828.541138,688.461121,187.223938,751.758545,207.135559,12.301291,696.003113,-178.637253,394.560730,650.653870,-328.635925,494.866516,,,,723.863525,-339.359741,510.785400,664.878418,-442.101410,472.812134,640.382629,-648.387878,491.729492,782.974915,-93.046097,587.631836,661.566040,571.161987,669.022400,966.730713,868.899475,701.769104,1288.995972,554.342529,666.269592,1110.188599,-99.202965,585.590454
10184,0,1210.654053,-667.538452,470.221252,1223.122437,-461.000092,452.893555,1255.173584,-373.310272,362.011139,,,,1275.221313,-357.420868,432.486786,1201.521606,-168.272980,380.491089,1174.447388,186.351990,10.022615,1125.461548,680.911499,184.081512,1109.454468,820.709167,200.277008,852.496033,828.823120,199.268967,828.365295,688.543945,187.345901,751.755981,207.164124,12.290524,696.073669,-178.655945,394.582520,650.613037,-328.644684,494.886749,,,,723.895447,-339.349731,510.793793,664.691101,-442.201202,472.696198,640.368591,-648.395447,491.714081,782.980103,-93.046875,587.634094,661.590942,571.140015,669.012573,966.724365,868.895020,701.774658,1288.983765,554.331238,666.287231,1110.180298,-99.239594,585.605835
10185,0,1210.669312,-667.593811,470.141907,1223.126221,-461.039093,452.845795,1255.113892,-373.295929,362.026306,,,,1275.063599,-356.998688,432.097870,1201.496582,-168.297775,380.420593,1174.328979,186.226822,10.099480,1125.422852,680.871704,183.987686,1109.442749,820.683167,200.228180,852.462708,828.834473,199.254013,828.475464,688.358765,187.298157,751.758972,207.129593,12.293953,696.066711,-178.658905,394.589844,650.601440,-328.641113,494.927338,,,,723.896484,-339.353058,510.792786,665.129761,-442.151581,472.859924,640.642944,-647.956116,491.262299,782.892822,-92.983612,587.662537,661.604431,571.163147,668.967773,966.720581,868.877380,701.761902,1289.034668,554.354370,666.283936,1110.171875,-99.246628,585.596191
10186,0,1210.650024,-667.554077,470.182892,1223.130127,-461.010803,452.871552,1255.165771,-373.308838,362.013306,,,,1275.136108,-356.971100,432.180878,1201.507568,-168.279236,380.441193,1174.544434,186.273331,10.148875,1125.447266,680.878235,184.008789,1109.485718,820.707581,200.266891,852.376221,828.835449,199.307800,828.209839,688.554138,187.562363,751.732849,207.168655,12.299994,696.023682,-178.684875,394.612640,650.439026,-328.657043,494.981323,,,,723.877869,-339.363678,510.773010,665.127991,-442.133911,472.845856,640.440613,-648.299438,491.595032,782.909851,-92.967239,587.606689,661.572571,571.140686,669.030273,966.727966,868.869629,701.741638,1288.988770,554.348816,666.289978,1110.171509,-99.229492,585.623413
10187,0,1210.644409,-667.553833,470.176453,1223.122437,-460.992798,452.871887,1255.198364,-373.283691,362.050446,,,,1275.108521,-356.952393,432.167419,1201.505005,-168.271912,380.462433,1174.408447,186.257751,10.134081,1125.465332,680.884033,184.024414,1109.485352,820.694397,200.273026,852.356506,828.799561,199.307266,828.010864,688.519287,187.733749,751.732422,207.179184,12.326820,696.085754,-178.666946,394.552155,650.651428,-328.667389,494.882568,,,,723.874451,-339.358704,510.800110,665.103088,-442.133698,472.886780,640.412659,-648.300598,491.608887,782.878174,-92.907669,587.661316,661.572632,571.124329,668.957520,966.739563,868.902832,701.754211,1289.064331,554.401733,666.330017,1110.198486,-99.220436,585.628662
10188,0,1210.651367,-667.517334,470.160797,1223.132080,-461.002594,452.884033,1255.159302,-373.284882,362.090332,,,,1275.283325,-357.586639,432.635864,1201.214111,-168.298782,380.397156,1174.320435,186.190384,10.161722,1125.421143,680.887085,184.013336,1109.451904,820.690186,200.266479,852.435120,828.763245,199.296799,828.020569,688.606445,187.717636,751.743530,207.164627,12.335643,696.014832,-178.653397,394.627258,650.512939,-328.641907,494.988953,,,,723.868591,-339.358643,510.801483,665.134338,-442.138977,472.858582,640.477722,-648.313782,491.585236,782.918884,-93.021988,587.565430,661.553711,571.160706,668.967102,966.732544,868.888123,701.758179,1288.993408,554.340820,666.298096,1110.136230,-99.257362,585.640503
10189,0,1210.677002,-667.570068,470.192047,1223.124390,-460.992065,452.891571,1255.194214,-373.249268,362.152618,,,,1275.159424,-357.005432,432.274567,1201.356689,-168.311722,380.403381,1174.318481,186.328384,10.011953,1125.502075,680.907349,184.002045,1109.441284,820.703308,200.210098,852.473755,828.815613,199.270889,828.523438,688.539185,187.401184,751.736389,207.130829,12.320824,696.033997,-178.670944,394.529114,650.474854,-328.676270,494.975739,,,,723.896484,-339.371155,510.797546,665.165283,-442.144135,472.846069,640.351379,-648.208008,491.692657,782.952271,-93.004692,587.655579,661.574524,571.174927,668.978455,966.744812,868.886780,701.750305,1289.027832,554.374268,666.315247,1110.180298,-99.208504,585.616638
10190,0,1210.674438,-667.575073,470.219940,1223.105835,-461.007080,452.884369,1255.187134,-373.259399,362.097260,,,,1275.339600,-357.622437,432.653870,1201.493530,-168.293320,380.432404,1174.285156,186.148254,10.170830,1125.447510,680.877808,184.028641,1109.420044,820.701477,200.226990,852.428101,828.819946,199.299576,828.286926,688.530945,187.638580,751.730591,207.151138,12.364733,696.109314,-178.703217,394.569275,650.600586,-328.688904,494.884430,,,,723.851990,-339.370728,510.821869,665.123291,-442.134064,472.875885,640.344849,-648.219299,491.680542,782.877930,-92.918449,587.637573,661.585876,571.142883,668.959290,966.732971,868.903198,701.783508,1289.036377,554.394592,666.331848,1110.167114,-99.209000,585.638550
10191,0,1210.687866,-667.556396,470.228699,1223.139893,-461.026703,452.827820,1255.149780,-373.270020,362.110779,,,,1275.152588,-356.968781,432.199127,1201.509155,-168.262589,380.454285,1174.386230,186.355225,10.017327,1125.480957,680.907776,184.049530,1109.459106,820.701965,200.245361,852.417969,828.785034,199.232208,828.611755,688.474976,187.258301,751.709106,207.147049,12.340603,695.998596,-178.678314,394.638000,650.612610,-328.689850,494.921570,,,,723.877991,-339.366943,510.796661,665.187866,-442.127655,472.843658,640.399780,-648.288330,491.633911,782.945923,-92.916534,587.634827,661.543396,571.185913,669.010010,966.729553,868.887939,701.760620,1289.030884,554.350159,666.340393,1110.172607,-99.208969,585.578247
10192,0,1210.681152,-667.562805,470.195129,1223.195801,-461.106659,452.750549,1255.167114,-373.269379,362.096985,,,,1275.302612,-357.497925,432.619629,1201.501709,-168.296173,380.426941,1174.290161,186.320740,10.001185,1125.442749,680.872314,183.982208,1109.478516,820.697815,200.231750,852.405396,828.796570,199.311859,828.253906,688.535095,187.628891,751.760620,207.167877,12.344010,695.998291,-178.717178,394.598541,,,,,,,723.893555,-339.386963,510.823059,665.133911,-442.137726,472.847656,640.440552,-648.308838,491.634308,783.060242,-93.121140,587.684998,661.554138,571.129211,669.015503,966.717773,868.906311,701.753357,1289.032349,554.363770,666.312012,1110.097412,-99.249817,585.620911
10193,0,1210.666016,-667.530334,470.114166,1223.182129,-461.093597,452.804199,1255.168701,-373.244598,362.058716,,,,1275.107300,-357.003265,432.117279,1201.505493,-168.300644,380.402283,1174.390015,186.391022,9.997263,1125.451294,680.878601,183.940292,1109.457764,820.704346,200.228348,852.476624,828.780029,199.295349,828.576599,688.410950,187.362823,751.770081,207.157593,12.326582,696.135315,-178.688507,394.558380,,,,,,,723.846741,-339.381287,510.797211,665.115479,-442.151794,472.869385,640.379211,-648.329224,491.713165,782.963623,-93.005562,587.668945,661.570862,571.085022,669.011963,966.737183,868.895752,701.738220,1288.985229,554.339539,666.256897,1110.069214,-99.256264,585.633606
10194,0,1210.628418,-667.525391,470.169769,1223.211792,-461.054413,452.827576,1255.174927,-373.294403,362.053223,,,,1275.271484,-357.497528,432.651062,1201.531372,-168.258865,380.472137,1174.438110,186.415390,9.996275,1125.483765,680.916687,184.070160,1109.478149,820.725037,200.263657,852.432007,828.818970,199.285645,828.352844,688.600037,187.552856,751.791748,207.162445,12.322940,696.049805,-178.670822,394.569672,,,,,,,723.902161,-339.365784,510.820679,665.161926,-442.156097,472.862518,640.369751,-648.359375,491.693512,782.973206,-92.985382,587.648743,661.567810,571.153015,669.044128,966.742188,868.916138,701.749939,1289.052490,554.365784,666.309814,1110.135864,-99.265114,585.556030
10195,0,1210.677124,-667.543030,470.177063,1223.190674,-461.103821,452.763458,1255.165039,-373.298615,362.088409,,,,1275.201782,-357.403076,432.479095,1201.523071,-168.296097,380.435089,1174.348755,186.304214,10.034978,1125.473755,680.904480,184.022003,1109.458984,820.684814,200.216049,852.414734,828.820923,199.269287,828.195374,688.642334,187.740509,751.781738,207.182541,12.328893,696.033813,-178.704407,394.593475,,,,,,,723.869568,-339.377533,510.818970,665.148621,-442.157928,472.851288,640.410889,-648.407715,491.625763,782.968323,-93.021347,587.662842,661.570007,571.172546,668.961731,966.740540,868.902283,701.750732,1288.980225,554.345642,666.272705,1110.157349,-99.276344,585.510132
10196,0,1210.694092,-667.553467,470.192871,1222.953003,-461.090973,452.766785,1255.187866,-373.284698,362.112518,,,,1275.122803,-356.992859,432.168915,1201.509155,-168.307373,380.390259,1174.397217,186.350754,9.985078,1125.474121,680.874634,183.987228,1109.477295,820.691956,200.223831,852.382202,828.811340,199.349899,828.506653,688.508667,187.561264,751.785828,207.206421,12.345969,696.054932,-178.696442,394.654694,,,,,,,723.893066,-339.383820,510.811218,665.140930,-442.131866,472.862610,640.404907,-648.371948,491.675385,782.994202,-93.100105,587.716064,661.617676,571.124146,668.954224,966.686584,868.906677,701.738403,1289.000610,554.320679,666.277405,1110.178833,-99.269707,585.519409
10197,0,1210.667603,-667.567261,470.257660,1222.843994,-461.053070,452.828918,1255.200562,-373.282806,362.111359,,,,1275.302246,-357.415771,432.606079,1201.517700,-168.251907,380.483307,1174.338135,186.316589,9.986244,1125.444580,680.916443,184.025665,1109.460938,820.739136,200.266037,852.466553,828.772766,199.289093,828.356812,688.547791,187.593231,751.782837,207.154266,12.344529,696.084412,-178.673050,394.599884,,,,,,,723.873047,-339.385986,510.806976,665.161560,-442.139435,472.838715,640.388306,-648.405701,491.670410,782.982605,-93.090408,587.685608,661.589783,571.166565,669.001465,966.665894,868.842957,701.739746,1288.990234,554.310364,666.310181,1110.160889,-99.245605,585.574036
10198,0,1210.679321,-667.511841,470.199188,1222.852051,-461.049591,452.836578,1255.186890,-373.266327,362.131775,,,,1275.158813,-357.026184,432.214752,1201.493652,-168.298691,380.429871,1174.443970,186.342285,9.968078,1125.445679,680.874084,184.017197,1109.458740,820.710327,200.241211,852.372803,828.821289,199.305298,828.263977,688.520874,187.692947,751.780579,207.190750,12.333372,696.105896,-178.641891,394.495636,,,,,,,723.886536,-339.362488,510.802094,665.148438,-442.123657,472.842560,640.413208,-648.393311,491.675720,782.978638,-93.006653,587.619690,661.629211,571.130859,668.981262,966.735413,868.890259,701.760742,1289.013184,554.325073,666.277222,1110.141724,-99.290520,585.510559
10199,0,1210.703369,-667.555542,470.201569,1222.825317,-461.089447,452.805542,1255.230469,-373.282623,362.089661,,,,1275.282227,-357.575317,432.657043,1201.502197,-168.296616,380.411530,1174.303955,186.365524,9.916461,1125.481079,680.878235,183.981064,1109.477905,820.707092,200.247192,852.504028,828.837524,199.266495,827.980896,688.649109,187.349884,751.782288,207.196686,12.358179,696.062805,-178.683746,394.617706,,,,,,,723.905090,-339.369385,510.798584,665.142395,-442.127930,472.870514,640.264099,-648.291504,491.768860,782.984985,-93.030899,587.623596,661.613098,571.150635,669.006714,966.727356,868.881409,701.741028,1289.004639,554.327698,666.288696,1110.177734,-99.254211,585.544983
